x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
21,A,0.5423000740240844,87,C,0.2401933350928693,94,D,0.9092898384256128,31,55508.12925568967
78,B,0.2424692433030575,47,A,0.6028171913431709,57,D,0.3169515652483513,78,55508.39302311656
12,D,0.1916643870158078,64,D,0.3811495315875365,94,C,0.6724085527127278,86,55528.39270178127
27,E,0.1416949172602317,45,D,0.6467814958452633,74,B,0.8339668053818466,46,55539.94182983555
32,B,0.452932870573453,54,A,0.300746356529149,85,C,0.3265297313036697,98,55555.15538197038
22,D,0.0219264297889232,93,B,0.7157283697393596,2,D,0.169228201695091,80,55567.38604438389
96,D,0.4450452833148653,73,B,0.6189027844561924,27,C,0.5911941441266417,81,55570.0581907122
17,B,0.9884046921559464,73,B,0.4744839725261665,95,D,0.2843838483971237,31,55572.79338520584
29,B,0.6701067957222666,91,A,0.0966724337310217,3,E,0.652452109189216,15,55573.16161445346
25,B,0.7597861212004047,67,E,0.6269681612612399,39,A,0.1347010433352636,64,55595.13029815407
15,C,0.1190053907182625,77,E,0.8592789585833613,74,C,0.1515948436752596,13,55603.88417805976
76,E,0.4731008614900908,11,A,0.1710743959851708,56,E,0.6759230683884201,65,55603.90570220231
38,A,0.2862231010257139,53,E,0.0847194653276164,64,E,0.9735594399719392,69,55609.34889255195
32,D,0.8940975279890293,63,B,0.0395687835218061,46,A,0.2468963141796609,89,55616.9420296619
25,A,0.1812924720139125,46,E,0.0318187378089548,79,A,0.7139128343202711,54,55626.35750563661
47,B,0.458733327136742,36,A,0.8420691733781317,33,E,0.5320406118033185,43,55633.51720418838
64,E,0.5880477183456377,73,E,0.7276149404789571,44,E,0.8438415328663382,7,55658.40413433642
37,E,0.5140410915785326,40,E,0.2022983349069361,31,C,0.3888859923772905,87,55661.95341451575
1,C,0.8302435279704073,26,E,0.9171175298161458,43,C,0.971713996029532,57,55665.04447409261
5,B,0.2314531713196403,41,E,0.1353398140083892,96,B,0.082396868896866,38,55696.7534101296
45,D,0.3773911104236912,75,A,0.3741627367468945,10,B,0.9846478369418444,49,55702.59445959909
49,C,0.7920842965739525,85,C,0.4521083047698436,35,E,0.8462373113802765,42,55704.90185953265
37,B,0.5280714117368048,67,E,0.075895751724466,12,B,0.8664581277476757,30,55719.46513676015
87,C,0.4021173856479573,28,C,0.3474742018620558,56,E,0.8424034375786872,63,55723.48048493529
17,A,0.0294425147448315,35,A,0.101880696852693,83,A,0.8618636788196724,84,55724.0501264813
26,B,0.7533854240156094,56,D,0.7897743907533187,24,A,0.8151525953184059,19,55724.07102605999
40,D,0.9721820779667604,77,C,0.0468281087109425,69,C,0.8995171362273078,1,55725.11918677672
71,D,0.62028700948851,11,A,0.0171365700882113,36,D,0.4608007413822872,42,55757.95832271212
91,B,0.8565412206887946,44,D,0.7324986832861841,89,E,0.9392909470184128,39,55765.13666312659
73,C,0.5168757431949261,19,E,0.7808483163017246,3,C,0.3849628530732258,57,55765.49857663429
16,E,0.2316809654233645,44,A,0.4956300126262707,25,B,0.7285166243343448,83,55767.42850891704
61,B,0.0144421042351454,22,B,0.3178725890635889,81,E,0.7103525766383085,85,55787.67272704826
28,D,0.6533982675899892,61,D,0.2364531291851606,12,C,0.8208965023687979,12,55797.96091460808
57,A,0.4931088482482446,85,B,0.1170278998269365,71,B,0.7383826358154603,83,55809.79478791567
69,D,0.7820981470876015,33,E,0.4842301693979077,50,E,0.0353795069703911,94,55821.33873949676
77,E,0.6946824174353046,20,E,0.4910891319564958,46,C,0.7391528325991339,22,55824.84703275336
21,D,0.9879523682065648,50,C,0.4559607512032565,32,D,0.0232967664177522,25,55831.89032579554
5,E,0.5103125834120398,8,E,0.7782625988482859,79,C,0.5332303119270722,93,55832.50818290838
25,B,0.4271747896730093,73,C,0.0997768602255845,41,E,0.8389493069830123,72,55833.77889196236
38,D,0.2867396894392949,9,D,0.6700100239998776,30,B,0.8295751606418907,38,55851.23315005441
11,C,0.4768612917912744,51,B,0.4015673228999893,39,E,0.8413129912580216,41,55861.078499741576
98,C,0.8728714781229221,44,D,0.2409498865244526,86,E,0.6024106277775834,31,55876.32111945855
13,D,0.0424397257917412,51,B,0.6815941118784741,15,C,0.183812045690718,43,55877.84134106924
21,D,0.9779000472861888,29,A,0.1976778988620178,55,E,0.5079781179747799,39,55898.96296206247
50,A,0.993307194307798,63,D,0.2309169935825957,73,A,0.5162118899219694,75,55901.06901064816
22,D,0.5978213785879017,96,A,0.9985456537471848,35,D,0.3247677508861912,75,55903.788832530365
47,A,0.3315442036954014,1,B,0.8886687260967616,94,B,0.4240992759172939,90,55910.91302067994
70,A,0.2230489683220238,48,C,0.6971391184065707,95,D,0.8721766683651511,45,55924.47806085345
49,A,0.2764903956848787,95,D,0.3157627578702643,84,C,0.5179278357107884,25,55934.33262124493
88,A,0.0501054265049718,44,D,0.536718349111983,79,C,0.704743820672414,13,55942.26834181168
12,B,0.4751109584833588,16,C,0.1266157951811467,55,A,0.4958114783879501,77,55956.67582926742
84,C,0.0573242708644058,27,C,0.3339515191495839,92,C,0.6174712972808798,10,55958.38267936183
9,A,0.7184742147759252,44,E,0.0679705361895528,47,C,0.0925869976778221,97,55960.93864016292
54,C,0.371929455532854,16,E,0.6103183314259706,79,C,0.9313882068447172,53,55961.31060802116
8,A,0.1993647317471631,58,B,0.857495741702698,57,D,0.4359330663893772,7,55963.360985986204
78,C,0.5448535578360384,13,D,0.8095513010969342,14,A,0.7483026692872553,38,55966.24241602018
51,D,0.9737593072430136,9,C,0.856081269047497,71,E,0.6671011263589489,14,55971.72991517298
1,D,0.6951310490184183,97,C,0.1745997185802429,14,B,0.799272183620035,3,55977.180188613165
24,C,0.4917468501041602,77,A,0.6500846114481559,20,A,0.0348729066504918,64,55977.80391405828
12,A,0.7769142992545063,80,E,0.9567420381914412,63,D,0.9353518652069222,34,55983.563859768416
97,B,0.7374764718989887,85,A,0.7832511645716713,84,E,0.8297468447040759,5,55997.84981430929
50,C,0.8917354610577937,17,C,0.0033903787976915,6,E,0.8337615609020651,65,56010.60899899615
57,E,0.2046689475939475,34,D,0.8823066115545114,51,B,0.4671134422292919,82,56024.22561166006
33,B,0.858877576258732,47,D,0.7057798499952942,18,E,0.7963239078909086,94,56027.000797017245
34,E,0.3010260870416988,57,A,0.122062055920137,85,A,0.5751820353077632,52,56054.00493150309
2,C,0.9409989278250972,17,E,0.313822582710043,45,E,0.5034780359638578,82,56066.26100872508
58,A,0.2810651489467352,51,B,0.1175148123319045,37,D,0.7849219742826068,22,56076.92606654249
69,E,0.9268485431626762,29,D,0.7298104977972278,12,E,0.6278000329317556,72,56080.74695170866
47,C,0.96379071446408,36,B,0.0035238864101204,89,D,0.0771604169846305,18,56104.26862620109
63,B,0.1454913574570142,39,E,0.4645221814079183,43,E,0.3145096215181931,12,56117.25722200347
18,A,0.974499883262783,5,A,0.999808973445324,21,B,0.6220927047582295,61,56121.21583484442
66,E,0.0857229684292822,78,E,0.8511305333336037,70,A,0.9038009154460064,7,56128.79504624829
81,C,0.2185677866125219,34,C,0.5872217145178821,34,D,0.9330008359807964,61,56132.72439344285
72,A,0.4441687808728045,25,E,0.6939341440379934,2,E,0.838911622349041,91,56157.39522845355
75,A,0.99359736571171,90,A,0.6036387909123216,98,C,0.2543125395615415,90,56162.10153616116
4,D,0.4885630511653793,29,A,0.8108459468586963,15,C,0.4733818748471931,55,56196.99804149731
66,A,0.5504094431784858,74,E,0.8859848236570289,44,A,0.4333903946721024,37,56204.92810580217
10,C,0.6944249495236485,23,A,0.7665923829724611,15,D,0.4386852999145357,72,56229.64288708456
93,B,0.9682935582729514,54,C,0.1819625295456011,65,B,0.0497845828410795,14,56234.9509506992
67,D,0.7833514001242444,77,B,0.3725213989186607,80,B,0.1736380353394473,61,56254.35010285498
68,C,0.2241540044236986,86,E,0.7844082121527391,37,A,0.1532602351427907,60,56268.270976895845
0,C,0.3029909306643547,8,A,0.823177580060651,23,B,0.617268563237028,45,56288.200254713935
90,C,0.0976282396085244,61,B,0.6288027342341805,85,E,0.4117983635864759,33,56288.88650452384
91,E,0.6444523641647398,17,C,0.714145221039661,49,A,0.3243880026871085,24,56292.045489439246
62,E,0.1807403065392215,50,E,0.1744985629305194,86,D,0.4439050903986452,0,56301.72777367549
28,B,0.2574048884793657,18,A,0.3726658071813189,82,B,0.3242140496471514,74,56306.40501700909
81,C,0.8881136551803771,68,B,0.5346362815108355,56,E,0.7574698196415753,14,56312.6990934714
11,E,0.3267556753320152,81,C,0.9837084060194858,55,B,0.1670419343617379,89,56319.85148059784
76,E,0.566646718354167,32,D,0.7992155902356337,85,A,0.0561347341733337,46,56331.10559692766
40,E,0.397566008789177,37,A,0.1926197698060699,80,A,0.6507054225947727,37,56335.70574950661
1,B,0.0740312874059135,12,C,0.352406540444338,65,B,0.2305791517536275,32,56339.06618658771
36,B,0.362863829896705,48,B,0.2168982928299664,77,A,0.643354276529444,48,56341.60562495218
44,C,0.4080682030359308,72,E,0.1522590891170605,91,C,0.0585417734540546,98,56362.51682969704
79,D,0.8957011019115182,89,B,0.1199800909698487,76,A,0.2470971229783779,26,56367.25333036977
47,C,0.3244506536463395,52,E,0.9657030408927596,80,D,0.1538838566951816,51,56377.31420228057
23,E,0.3792411197620678,0,C,0.9066335660173154,72,B,0.2906733107926742,75,56403.42836929161
98,E,0.7828967686723345,11,C,0.4832442659149003,61,C,0.3288552531329042,83,56417.39820088056
21,A,0.7589566512115979,23,B,0.548544633983998,13,B,0.4951968051955804,11,56426.469520264654
99,C,0.7982852766484908,0,B,0.8386227499122121,65,A,0.5201386452999579,60,56453.87015704978
10,E,0.953770740076004,67,E,0.648838359594256,59,C,0.6300980389312795,36,56456.59841687459
57,E,0.7955574983947842,6,A,0.7326579169113311,20,B,0.3316521216948446,5,56473.5413318101
45,D,0.4076082032178909,91,B,0.7911418694214604,34,A,0.5320212427854949,83,56478.63494157766
28,A,0.8215085168980919,68,A,0.4830287573418471,29,A,0.9901173272493364,86,56479.34543232797
34,C,0.5086746320899383,38,A,0.9747928911324708,80,B,0.210639275899922,78,56483.55283401209
14,B,0.2777140325185653,31,A,0.6283649713844403,38,B,0.1527058077301163,91,56490.78294804128
59,C,0.3029170681310124,48,C,0.6334852516741484,24,B,0.8425641022780279,33,56492.99409717817
94,C,0.2238423885633983,30,C,0.1410451364136464,43,C,0.4103655989517198,7,56500.106486771976
41,D,0.1449929578197534,78,A,0.9877372121355908,58,C,0.8468836856685722,83,56513.66788115917
42,C,0.1844904118536503,2,A,0.0707755348067215,98,D,0.424689010660107,5,56531.16278926666
79,D,0.0631780499538193,46,C,0.9856363508492284,5,C,0.0216848618464442,59,56542.2038463084
73,D,0.8884508649323863,14,E,0.9105655852278896,2,A,0.374873037893272,25,56552.020009486616
48,E,0.9310078096491232,50,D,0.8564202716854165,35,C,0.6101306822336068,48,56554.782100492936
63,B,0.5867703924938955,81,B,0.6735986942562721,0,B,0.4475547621048079,17,56562.73144904367
31,D,0.840489556608685,84,A,0.6088580892743356,33,B,0.4593429685582921,13,56564.90665079159
63,A,0.1835711026531471,73,C,0.9966200175131916,64,C,0.998315942045242,19,56566.00534784637
1,A,0.9016738252269852,20,A,0.9739974862105184,25,A,0.5441271674823415,41,56579.92947048214
23,B,0.5063615596305083,89,A,0.8118330836348608,17,D,0.6969397551849924,64,56583.0572882929
86,D,0.067164992605555,40,A,0.086861475997456,35,B,0.7209729215852323,86,56596.79024002397
65,B,0.1413127444941602,2,A,0.3721666125542476,5,E,0.0001712553679752,61,56617.350119563154
37,E,0.3089764607868172,0,E,0.8659278098391866,74,D,0.552460978194697,57,56625.86621187949
30,A,0.0435575803547514,20,B,0.7025203250767825,43,E,0.9630562755681628,15,56628.48834563896
25,C,0.3092933780174436,74,B,0.1220042035392775,39,E,0.750822822827819,44,56630.64349145222
28,A,0.0599304331188917,79,C,0.3482485412903583,29,E,0.3404274204578695,38,56631.26431020333
66,D,0.2360276051928251,98,E,0.0194255041774907,77,B,0.3645712105139314,18,56633.83407866047
77,B,0.2656697558564416,20,E,0.8928032675426119,73,B,0.3036171977864215,7,56636.18043960202
24,A,0.994368976366794,74,B,0.7470052856214844,30,E,0.6302082702182321,23,56650.79387412334
47,C,0.2355466737636644,94,C,0.4358608606362464,57,E,0.0973154896953175,15,56655.86507871018
64,C,0.2391864489385803,48,E,0.7603881025198961,54,D,0.2900004138028887,12,56666.20440127957
52,B,0.686788968358385,64,C,0.9334221937113886,35,B,0.4982144757254498,29,56684.79577757622
66,B,0.859357478516452,40,B,0.2798916926508686,78,E,0.5352170703470671,12,56691.15406011281
89,A,0.3870554126020865,95,A,0.2858168410648333,29,A,0.6074076696512082,84,56695.45192563309
17,D,0.8756180199406924,66,E,0.4826514814551971,47,B,0.79722498605167,82,56697.98823699474
8,E,0.3401420207477571,95,C,0.7068996274585497,77,B,0.1632364268018624,26,56716.89771004274
37,C,0.1970158796150193,41,A,0.9930374353367276,86,A,0.2250152232713755,37,56721.23041143843
86,B,0.3296388243277235,68,B,0.1629314554036214,16,E,0.872312803104723,37,56721.320752794
20,E,0.6093563739279924,56,D,0.3421355649097873,26,C,0.8311589256585767,50,56742.44871675503
64,E,0.3671431593120737,42,E,0.3634399776509346,62,B,0.8215707246002876,22,56745.93813303902
20,E,0.6728938039892888,11,E,0.7258239727786167,76,E,0.2086157789813701,15,56746.78054519321
26,D,0.2369358794224824,77,C,0.8865977959490746,13,A,0.0582566723332038,45,56757.24501344802
69,B,0.7009928939891488,63,B,0.1837951384370022,25,A,0.5234148587854598,87,56774.2525303089
43,C,0.3474383632484666,50,B,0.7136503573224291,42,B,0.870042794795425,43,56792.0595398043
99,B,0.4558683716019345,72,E,0.9096220157595892,74,A,0.2375168831772226,79,56812.44698094245
27,A,0.5577451404428959,59,E,0.1212956690006832,0,A,0.9042003011880534,48,56826.98294675557
44,C,0.6862250031859937,70,C,0.6350599800633107,23,E,0.1415325017560538,15,56831.79860948328
16,B,0.2387136918487337,79,C,0.2023840642007948,19,A,0.2980961999296454,10,56835.71026444157
39,C,0.8359455374108105,27,D,0.4411409187612117,71,C,0.2982882370961903,25,56846.09713113052
2,A,0.7218427497552398,70,A,0.1268087372565352,7,E,0.1511001698718791,79,56857.701357080645
75,C,0.2340979190239994,13,C,0.6836191926813018,29,E,0.8727781728358458,14,56874.67195803188
75,E,0.9749745626029104,31,A,0.4013753799099698,17,B,0.4125899427802374,57,56876.48308725936
65,D,0.6647969910304584,7,E,0.5672526938598034,76,E,0.1906574514000913,81,56893.35517149506
45,A,0.4524268864667056,26,D,0.5235423244111623,99,B,0.1472442489377716,17,56924.55430944833
85,C,0.1575273255535163,49,D,0.6939848028351275,82,A,0.4209141028180735,98,56927.5842583366
86,A,0.5332210023081314,58,D,0.8955783398405192,12,D,0.0172883907131872,68,56927.67295858466
29,E,0.1647758868271182,56,B,0.2797493383871893,47,C,0.1210560940959996,65,56953.01919545016
68,D,0.4294916786978437,2,E,0.5951668138335596,59,C,0.0036980855153785,29,56962.53744763318
8,A,0.4087125227395188,26,B,0.5737663787251883,25,A,0.0243854662365241,30,56975.15040555824
84,E,0.7199396443474602,93,B,0.3151453191709217,8,D,0.9973737268480056,24,56977.05639675242
10,E,0.1923831812242498,33,D,0.4995861547262743,97,E,0.4488892160223162,94,56995.18034871567
68,E,0.8218713548708458,25,B,0.0404531736424967,52,D,0.728924778518423,82,57003.737153803086
98,C,0.3261323270161658,39,E,0.4269330717847474,94,E,0.7370807486825306,97,57007.797041740254
90,B,0.443988626968775,85,E,0.2705268861205815,70,E,0.8804074759575836,81,57031.121290447816
65,A,0.7723409755538425,31,B,0.8639756500964437,8,E,0.1037457840286077,63,57038.36231698515
87,B,0.6253923997135148,40,E,0.3577916881393369,25,D,0.5256725018621323,32,57042.82038571528
30,E,0.3080253518019373,1,A,0.1922097267060991,32,A,0.3217193607678319,2,57049.526285385255
32,B,0.386202924545881,71,B,0.5296712254365523,32,E,0.5484823356832738,17,57054.39528257436
38,E,0.3057868139896101,6,D,0.8109644476096168,51,A,0.3321195265554958,99,57062.21943359556
93,E,0.5947701672771571,18,D,0.3540457588677518,39,E,0.1836579477175185,51,57068.81554531815
45,D,0.3326245332068397,32,E,0.8468304108357335,3,A,0.672827226991345,89,57071.34095293774
36,D,0.7256976947831408,1,E,0.3261295575959695,27,A,0.0384289408658362,91,57083.58807853451
91,B,0.5797871585837261,66,D,0.7355980330657654,53,A,0.895385526853862,31,57084.347022506
59,A,0.1457066117475089,91,A,0.115251177500059,67,B,0.1462654527484812,48,57112.43496781352
30,B,0.3102686186798824,77,D,0.0622005516452168,97,D,0.6151442279314022,36,57121.8831854075
10,A,0.2214474419101557,14,B,0.7375759057229109,48,E,0.754204761094559,70,57130.31740308396
86,B,0.3903132125514853,20,D,0.3683982139723879,5,E,0.0729274754728931,27,57138.249648349374
1,C,0.5159840862093631,77,C,0.3929952741525615,32,B,0.9032945679694606,31,57166.613523464686
26,C,0.5067628572841099,58,A,0.574152647060846,4,A,0.3561771859860596,40,57173.02067386774
98,A,0.754523676563289,81,A,0.9868701598897752,82,A,0.9967264257409572,35,57176.783719061
1,D,0.1891718636017093,38,D,0.1715098017745362,17,E,0.0687819204467835,85,57178.3167501274
20,A,0.9464728292974468,19,C,0.2998540785625107,2,C,0.7167733945262219,8,57180.19362945338
57,B,0.3428451068821686,0,B,0.6487036516466834,97,E,0.1607144436709764,16,57211.495815068025
4,E,0.3002488469161385,72,D,0.7009633056373453,1,E,0.4026926107335631,9,57223.14250213874
51,C,0.6851785781802198,8,B,0.7061452590322966,64,B,0.4432124686524004,90,57226.97751500142
44,E,0.8055166286830625,50,C,0.5954052681329248,34,A,0.4061548457187484,16,57242.32120352263
84,C,0.3784717648136534,37,D,0.5882838643864481,50,D,0.3375730732276826,95,57249.13170220664
92,B,0.7468469748939771,92,D,0.1481069495585422,67,E,0.7672095207411149,55,57262.95253350821
19,C,0.8837359561360547,14,B,0.8346253729307812,34,E,0.8198895291175203,10,57285.06136062533
60,A,0.7668036652069574,83,D,0.0088958112181318,71,D,0.3356141834382842,44,57303.00644646469
37,E,0.0341964855708329,40,C,0.4175772606831703,43,B,0.4826449115436703,88,57307.133189843655
19,E,0.8273689113661882,93,D,0.2154092517859303,28,C,0.421757997630278,16,57316.40187177506
24,B,0.7744809584543674,46,E,0.1043399129654495,35,B,0.5935168652765301,63,57331.835216408086
1,E,0.669290238153186,25,C,0.319490804914736,77,E,0.1502660252559627,90,57346.2472991836
31,B,0.7600224190879035,53,A,0.6571872928538,41,B,0.8056849411136867,54,57351.87408165039
25,D,0.9794253958319388,69,B,0.4970829103145161,93,D,0.7970127181305318,78,57353.31005741367
69,A,0.4311128878183496,38,C,0.8735258618738173,6,B,0.5904131585780901,4,57394.00771816239
40,C,0.0672232349545978,16,A,0.5996854545787882,12,E,0.7461442279361431,76,57394.011072981375
66,C,0.4608899696277166,69,A,0.2531340360151795,21,D,0.9885051679024108,69,57397.3704336846
96,C,0.0464336553910479,91,C,0.5152209452909287,56,D,0.9225080080230518,41,57407.15555668877
0,D,0.2942504080884611,8,A,0.2273858037953734,44,E,0.6114489488658152,83,57412.76886339346
50,A,0.586879791796759,90,A,0.178656475119812,53,E,0.5114014237606473,66,57420.90876767204
4,E,0.3096228929261563,98,E,0.9550205254213602,1,E,0.534527061402239,91,57431.16972201197
12,E,0.6853952459095386,45,D,0.4680328323475967,71,C,0.4666145034284475,2,57433.93169272196
18,A,0.8219863276857211,5,E,0.6512080907360505,56,E,0.4802259775845244,96,57445.70190749018
11,A,0.4204391792795369,67,D,0.8734322771895898,84,B,0.7320370107345051,65,57461.21035972118
47,C,0.9001379512930036,15,A,0.3221776520378089,83,A,0.9921216308348748,59,57489.15322687904
24,E,0.0798389313504002,86,D,0.7890252401118069,74,C,0.0453142972497185,28,57489.68801157022
56,A,0.8401131642004498,86,E,0.7888269344021952,33,C,0.2301881219534495,77,57492.446277731375
34,E,0.8285731454392989,28,B,0.824011902311354,43,A,0.2102076368531006,6,57509.8128342249
75,A,0.3219938963267649,40,B,0.1894645442704239,68,B,0.8328561800876509,3,57530.30692251306
93,B,0.298715187124615,67,D,0.9628402342460176,52,C,0.4197238506593226,49,57530.622430281815
4,C,0.3050949811535126,61,B,0.2747812945868229,61,C,0.525132267121614,20,57540.77450260886
97,A,0.8113937123444109,39,C,0.7768147737056363,93,E,0.469152335292352,88,57547.53038094718
21,D,0.8316534876101951,61,B,0.1623058996203319,32,D,0.8536812868816237,8,57555.75999797067
76,A,0.3297224588276676,23,D,0.9242270585636132,75,C,0.4997198010875093,59,57574.28901165104
56,B,0.5925903474444618,5,A,0.4278452977090548,68,B,0.6678459916490458,75,57586.68100426634
46,D,0.1389332294404545,39,E,0.6686534518898447,0,D,0.0194835187201808,11,57589.81682733457
53,D,0.4687787382810221,69,B,0.8501918212687214,34,A,0.6524544445671152,55,57604.64459618246
2,A,0.9987928508555384,57,D,0.2823865161238145,24,C,0.2409517149509662,4,57613.06845340085
52,B,0.1588391477062468,13,E,0.3889960125130347,3,B,0.8668686059134172,62,57621.873476865374
83,D,0.947562639960059,77,C,0.3133892076392789,72,A,0.7515541885546558,92,57624.38373170044
30,C,0.8242547219650078,44,A,0.282870514033552,66,E,0.1092868997121102,26,57637.83642320058
68,C,0.97221465094627,98,E,0.510301449796504,93,E,0.1034716035886721,48,57640.21724382404
87,E,0.179578760610533,5,E,0.5467449937083112,83,D,0.2929982873665724,19,57658.04429994608
32,E,0.2135184904433642,22,D,0.0768227551900214,9,A,0.125763595126305,28,57660.39419306106
71,B,0.0168671817348586,61,C,0.6732928604403458,19,D,0.7403279022224273,82,57662.27988960354
87,D,0.7247018129156055,83,B,0.4200013120093507,39,A,0.9868164971241348,35,57663.38587898023
49,C,0.6440946934361856,16,C,0.8895293401136996,66,A,0.6552567326502057,96,57671.19995894229
83,C,0.1780654383247321,83,A,0.885522416889137,74,E,0.2490466954662676,7,57673.29898003264
15,B,0.7911449655420719,69,B,0.7200927833744798,14,D,0.5642723917205924,29,57679.41363316797
75,D,0.2991955061317254,27,C,0.8537831880051661,27,E,0.8056491286091298,60,57693.13790908717
76,B,0.1349955693306351,12,A,0.9225140868680995,34,A,0.9622074444882088,97,57693.27576683929
38,A,0.4225626650193481,28,E,0.5773288703059316,6,E,0.0050717376497401,94,57698.044280972754
88,C,0.090969848426856,44,E,0.9719063591691616,53,D,0.5236902913519934,0,57702.72618414693
45,B,0.2632436562732466,19,E,0.955398861389918,96,D,0.4532142789442329,34,57710.70359642766
95,B,0.3713333584273461,57,E,0.1098826645515227,41,B,0.4144927263251908,82,57720.83093929758
87,A,0.8518641745141499,80,B,0.5227550364437841,37,E,0.5038377063242053,45,57725.48871204265
46,E,0.7925487412932214,53,E,0.1144674643307578,82,B,0.4035060218176517,17,57725.93792211382
43,C,0.4427542857506182,98,B,0.684133564956521,63,A,0.3440155024278062,54,57752.81023930556
8,B,0.7245750577523875,63,B,0.7652757858794331,56,E,0.1148077613247154,80,57758.77702599477
86,C,0.568649636179005,51,C,0.8846779662402882,28,C,0.4998456027793813,30,57759.67450193819
49,E,0.3408418550780681,42,E,0.6500095384968161,65,B,0.8210514152415885,63,57807.70136114282
76,B,0.7258743434952848,86,D,0.4539927755320734,82,D,0.1047323314945815,19,57813.523543061885
59,A,0.683499154466378,17,E,0.155936988658831,72,B,0.7384913599537073,28,57816.93431203728
95,C,0.619094442193602,99,D,0.1251039817024318,5,E,0.2677661185042863,42,57831.16760153386
14,A,0.6179555210432506,83,E,0.485667288647117,80,B,0.381243315975238,84,57838.50272616721
35,E,0.6829819923269768,53,B,0.8325477017783316,1,D,0.9880847028325144,54,57845.85984568676
62,E,0.3845455126425382,59,E,0.7507187303842728,38,B,0.6752114228161936,72,57848.505951327854
68,C,0.8690758150677024,70,E,0.8808017613032345,5,B,0.7191123197082988,29,57866.46210325028
85,E,0.1623078454964608,99,E,0.8109902105612193,13,C,0.6023909361745371,32,57868.94061039084
79,D,0.8838854632391541,0,E,0.2054665557417222,89,A,0.3223634970427357,17,57874.4633949056
40,C,0.3422818430319944,36,C,0.2003244104452433,17,D,0.6751158833063312,48,57881.03427095983
73,D,0.1250316156086225,48,C,0.4580133007197416,69,A,0.4572683222446334,52,57919.19288890984
23,E,0.6000274026791299,34,B,0.191155732235673,75,C,0.8320828028753477,50,57932.9079011814
81,C,0.3759866690704052,66,B,0.1874742694869111,21,E,0.5710571599554511,9,57956.22364350686
48,D,0.8154997271035193,34,D,0.2677789359348363,77,E,0.7712360010970436,64,57977.8041732421
17,E,0.4307854685287673,92,B,0.0225671867469645,12,C,0.84850810809932,27,57988.79382040731
6,B,0.6685625255621098,8,C,0.5713426643642829,72,E,0.8211196403641169,96,57990.40405817718
3,B,0.3082579895048255,36,B,0.3966067773872682,95,E,0.4021072657180941,17,57993.82449918744
89,A,0.2094523750253401,59,D,0.2373958161608765,9,B,0.3687565758271319,60,58010.89096712897
68,B,0.3880490309488238,55,D,0.1342239035379808,26,B,0.8690675545242408,8,58015.7925854904
59,D,0.6068078346024335,88,C,0.4558502676896646,13,B,0.1431001586402681,91,58018.40242711267
54,B,0.6569467392113518,11,B,0.6019583898640402,8,C,0.2794037804018368,59,58036.75720301471
15,C,0.5782066652980183,70,D,0.9732773333663948,8,E,0.1210095376734212,86,58051.01687726981
98,C,0.9880557186241088,70,B,0.2538238661824439,89,A,0.0420913281735879,25,58121.41997992172
89,C,0.6910901864951653,3,B,0.0263349088188835,56,D,0.6158610572350285,42,58129.121290163865
81,B,0.9315196275969178,60,C,0.7360151068371887,95,E,0.9007805446071684,32,58133.93641664556
28,B,0.1179331948951745,44,C,0.2351695759715374,34,C,0.1294160065196886,19,58137.90972627247
22,A,0.0613729298134788,94,B,0.484263662859154,25,B,0.795709025573487,15,58148.28761209946
13,E,0.3109947020119536,49,E,0.8082251993307126,40,D,0.3793399100804813,82,58150.29367212595
78,A,0.1365889383764239,49,E,0.0369768529045784,66,D,0.6181389151434448,31,58165.10349204327
48,D,0.5258685282282677,73,A,0.1415192564506767,29,D,0.7637417273520244,10,58165.31812113407
32,C,0.5189812535232787,47,A,0.0981760491770593,28,A,0.7100796140678752,61,58179.44399711404
24,B,0.5750471664439502,22,A,0.2337263778814697,83,B,0.1367039520008827,25,58179.86018980743
20,E,0.7452278808310727,89,C,0.1730318837328882,67,B,0.1153858071342489,0,58202.51197809895
16,E,0.97132970021232,86,B,0.3166018265091606,13,B,0.9241933713001153,11,58241.16029110216
22,B,0.8782586914391465,92,D,0.7463045976536548,51,B,0.0794711500341464,56,58247.170771952806
56,A,0.1183672395755816,7,B,0.0423437449792614,38,E,0.2183996923129323,72,58253.84634877552
80,E,0.3385136887706572,82,B,0.0737638842329312,20,D,0.4383474359423134,49,58273.17764548135
57,A,0.2558230250480419,28,A,0.5643238285561115,70,D,0.8210111007883965,71,58276.47410318603
13,B,0.1768173577797928,42,B,0.5202597537853676,5,D,0.6026259569318646,94,58289.93262743213
92,A,0.5447248766557845,52,A,0.4740750733411674,54,C,0.5711833761535884,83,58301.87153418859
19,C,0.5532644020327305,5,B,0.515908934747965,39,B,0.6919548409757177,18,58302.51190934124
29,B,0.2272448278880613,92,D,0.742038888869082,69,E,0.8021585389858631,95,58316.4804216618
18,B,0.7118972503066855,23,E,0.5761140384734483,24,E,0.2325224837067692,4,58318.1923883605
52,E,0.7329142991695052,73,E,0.4569731409090607,3,C,0.0189013829758034,30,58318.41797583483
55,E,0.0209799948339333,13,C,0.0817509946431029,88,C,0.1271971751999567,21,58320.26499974031
76,E,0.3957577037223165,51,D,0.9747711139732492,81,D,0.1651639635058875,83,58322.84670028463
81,C,0.8901406412016211,69,B,0.2393336483714254,33,D,0.0400230382144245,75,58326.34263475708
